token/s,latency,gamma,budget,ssl,acceptance_rate,avg_token_ac
15.06255174459039,0.06638981342315674,3,0.1,1,0.8571428571428571,2.571428571428571
14.82607043742946,0.06744875550270081,3,0.1,1,0.847953216374269,2.543859649122807
17.80541837259489,0.056162679195404054,3,0.1,1,0.9869281045751634,2.9607843137254903
16.670424261952476,0.05998647570610047,3,0.1,1,0.8571428571428571,2.571428571428571
17.607878589336682,0.05679275870323181,3,0.1,1,0.9245283018867925,2.7735849056603774
17.161664046845246,0.05826940774917602,3,0.1,1,0.9197530864197531,2.759259259259259
15.866767249787365,0.06302481055259705,3,0.1,1,0.7966101694915254,2.389830508474576
16.32118352613069,0.061270066499710084,3,0.1,1,0.8538011695906432,2.56140350877193
17.17688219838983,0.05821778297424316,3,0.1,1,0.9012345679012346,2.7037037037037037
17.015053092732337,0.05877148866653442,3,0.1,1,0.8848484848484849,2.6545454545454548
17.073858932478778,0.05856906771659851,3,0.1,1,0.9308176100628931,2.7924528301886795
16.774186917326467,0.05961540818214416,3,0.1,1,0.8787878787878788,2.6363636363636362
16.840121262569053,0.05938199520111084,3,0.1,1,0.8787878787878788,2.6363636363636362
16.409629469527143,0.06093982815742493,3,0.1,1,0.8571428571428571,2.571428571428571
15.387264120781195,0.06498881101608277,3,0.1,1,0.7833333333333333,2.35
17.2861806219722,0.0578496789932251,3,0.1,1,0.9135802469135802,2.7407407407407405
15.709569466331157,0.06365546822547913,3,0.1,1,0.807909604519774,2.423728813559322
16.16908008226281,0.061846437454223635,3,0.1,1,0.8362573099415205,2.5087719298245617
16.205924427947505,0.06170582890510559,3,0.1,1,0.8538011695906432,2.56140350877193
16.01266168433089,0.06245057940483093,3,0.1,1,0.8160919540229885,2.4482758620689653
16.84107060329947,0.059378647804260255,3,0.1,1,0.8787878787878788,2.6363636363636362
15.414776366420972,0.06487281918525696,3,0.1,1,0.7777777777777778,2.3333333333333335
16.727236022399232,0.0597827398777008,3,0.1,1,0.8909090909090909,2.672727272727273
16.457968604089704,0.06076084017753601,3,0.1,1,0.8571428571428571,2.571428571428571
17.27415153625123,0.057889963388442996,3,0.1,1,0.9197530864197531,2.759259259259259
16.44301790933948,0.060816086530685425,3,0.1,1,0.8571428571428571,2.571428571428571
15.905219649137097,0.06287244200706482,3,0.1,1,0.8275862068965517,2.4827586206896552
16.213930750310983,0.06167535901069641,3,0.1,1,0.8421052631578947,2.526315789473684
16.526078440542996,0.06051042318344116,3,0.1,1,0.8571428571428571,2.571428571428571
15.957653268827592,0.06266585588455201,3,0.1,1,0.8275862068965517,2.4827586206896552
16.453847546929346,0.06077605843544007,3,0.1,1,0.8690476190476191,2.607142857142857
16.793053864961124,0.05954843044281006,3,0.1,1,0.896969696969697,2.690909090909091
16.02299411877637,0.062410308122634886,3,0.1,1,0.8160919540229885,2.4482758620689653
18.203493185512354,0.054934511184692385,3,0.1,1,0.9869281045751634,2.9607843137254903
16.240922547643557,0.06157285690307617,3,0.1,1,0.8275862068965517,2.4827586206896552
15.048204131135845,0.0664531123638153,3,0.1,1,0.7580645161290323,2.274193548387097
15.607266870185212,0.0640727174282074,3,0.1,1,0.8135593220338984,2.440677966101695
16.756794159821542,0.05967728614807129,3,0.1,1,0.8571428571428571,2.571428571428571
14.640640050488047,0.06830302476882935,4,0.1,1,0.824468085106383,3.297872340425532
14.71481594402797,0.06795871615409851,4,0.1,1,0.75,3.0
15.713565681812081,0.06363927960395813,4,0.1,1,0.796875,3.1875
16.749518995389224,0.05970320701599121,4,0.1,1,0.8722222222222222,3.488888888888889
16.72218096135086,0.059800812005996705,4,0.1,1,0.8611111111111112,3.4444444444444446
17.123369363764535,0.05839972138404846,4,0.1,1,0.8532608695652174,3.4130434782608696
20.699104774319,0.04831126809120178,4,0.1,1,0.8138297872340425,3.25531914893617
16.352315791248618,0.06115341782569885,4,0.1,1,0.8833333333333333,3.533333333333333
22.077034105966504,0.045295939445495606,4,0.1,1,0.9090909090909091,3.6363636363636362
23.17803023458235,0.04314430475234985,4,0.1,1,0.9523809523809523,3.8095238095238093
22.105872338774873,0.04523684859275818,4,0.1,1,0.9034090909090909,3.6136363636363638
19.841679228052833,0.05039896011352539,4,0.1,1,0.7755102040816326,3.1020408163265305
19.859556614739315,0.05035359144210815,4,0.1,1,0.7908163265306123,3.163265306122449
18.290186839860525,0.054674127101898194,4,0.1,1,0.6981132075471698,2.792452830188679
21.605037492763106,0.04628550171852112,4,0.1,1,0.8611111111111112,3.4444444444444446
17.679287501325113,0.05656336545944214,4,0.1,1,0.6681818181818182,2.672727272727273
22.62006404724565,0.044208539724349974,4,0.1,1,0.9186046511627907,3.6744186046511627
19.867759187906177,0.050332802534103396,4,0.1,1,0.7857142857142857,3.142857142857143
19.046620012641426,0.052502753734588625,4,0.1,1,0.7352941176470589,2.9411764705882355
22.097475309349477,0.0452540385723114,4,0.1,1,0.8863636363636364,3.5454545454545454
22.04024312399116,0.04537155032157898,4,0.1,1,0.9034090909090909,3.6136363636363638
19.96176984196031,0.05009575843811035,4,0.1,1,0.8020833333333334,3.2083333333333335
19.70922819129789,0.05073765397071838,4,0.1,1,0.8125,3.25
21.082799760767276,0.047432030439376834,4,0.1,1,0.8722222222222222,3.488888888888889
19.08688785115946,0.05239198803901672,4,0.1,1,0.755,3.02
19.936949806924112,0.05015812397003174,4,0.1,1,0.7916666666666666,3.1666666666666665
21.62313311646466,0.04624676704406738,4,0.1,1,0.8666666666666667,3.466666666666667
21.5922241091884,0.04631296873092652,4,0.1,1,0.8722222222222222,3.488888888888889
18.336940378856838,0.054534724950790404,4,0.1,1,0.7028301886792453,2.811320754716981
19.860757015496873,0.050350548028945924,4,0.1,1,0.7806122448979592,3.122448979591837
22.121899710458294,0.045204074382781984,4,0.1,1,0.9090909090909091,3.6363636363636362
20.69256252990621,0.04832654237747192,4,0.1,1,0.8297872340425532,3.3191489361702127
21.56694451763168,0.046367254257202145,4,0.1,1,0.8666666666666667,3.466666666666667
20.68917176948606,0.048334462642669676,4,0.1,1,0.8138297872340425,3.25531914893617
19.85999058541792,0.0503524911403656,4,0.1,1,0.7755102040816326,3.1020408163265305
19.87198894147588,0.05032208919525147,4,0.1,1,0.7857142857142857,3.142857142857143
21.165548285100467,0.04724659085273743,4,0.1,1,0.8532608695652174,3.4130434782608696
18.814665116505655,0.05315002918243408,5,0.1,1,0.7761904761904762,3.880952380952381
19.03422210823493,0.05253695130348206,5,0.1,1,0.6977777777777778,3.488888888888889
18.693146496827776,0.05349554181098938,5,0.1,1,0.6869565217391305,3.4347826086956523
21.46529311371505,0.04658683180809021,5,0.1,1,0.8,4.0
21.52404658053156,0.04645966529846191,5,0.1,1,0.825,4.125
23.260758998901544,0.04299085855484009,5,0.1,1,0.8918918918918919,4.45945945945946
20.960004573487325,0.04770991325378418,5,0.1,1,0.7804878048780488,3.902439024390244
20.42840331940903,0.04895145177841186,5,0.1,1,0.7666666666666667,3.8333333333333335
24.477201028925005,0.04085434436798096,5,0.1,1,0.9428571428571428,4.714285714285714
22.63082205709622,0.04418752431869507,5,0.1,1,0.8631578947368421,4.315789473684211
21.480148984815163,0.046554611921310426,5,0.1,1,0.82,4.1
22.585958071836394,0.04427529692649841,5,0.1,1,0.8526315789473684,4.2631578947368425
22.577281144693924,0.04429231286048889,5,0.1,1,0.8578947368421053,4.2894736842105265
19.059859457584537,0.052466284036636356,5,0.1,1,0.7111111111111111,3.555555555555556
21.99281232183587,0.045469400882720945,5,0.1,1,0.8307692307692308,4.153846153846154
19.927438309889922,0.05018206477165222,5,0.1,1,0.7302325581395349,3.6511627906976747
22.815364190916707,0.04383011341094971,5,0.1,1,0.8864864864864865,4.4324324324324325
21.895887173461247,0.04567067742347717,5,0.1,1,0.8461538461538461,4.230769230769231
21.82323446686864,0.04582272171974182,5,0.1,1,0.841025641025641,4.205128205128205
21.38290408803184,0.046766332387924194,5,0.1,1,0.825,4.125
19.90527078187566,0.050237950086593625,5,0.1,1,0.7302325581395349,3.6511627906976747
22.484294834476337,0.04447548866271973,5,0.1,1,0.8526315789473684,4.2631578947368425
19.428443556089647,0.051470927000045776,5,0.1,1,0.7136363636363636,3.5681818181818183
23.086951382343862,0.043314510583877565,5,0.1,1,0.9081081081081082,4.54054054054054
19.42987682471375,0.051467130184173586,5,0.1,1,0.7227272727272728,3.6136363636363638
20.875478706999676,0.04790309309959412,5,0.1,1,0.7902439024390244,3.951219512195122
21.957320815740676,0.04554289698600769,5,0.1,1,0.8512820512820513,4.256410256410256
21.397592608601173,0.04673422932624817,5,0.1,1,0.82,4.1
19.87458359806573,0.05031551957130432,5,0.1,1,0.7395348837209302,3.697674418604651
21.9323883515666,0.045594669580459594,5,0.1,1,0.8307692307692308,4.153846153846154
23.733063020097433,0.04213531136512756,5,0.1,1,0.9222222222222223,4.611111111111112
21.89550940198844,0.045671465396881106,5,0.1,1,0.8256410256410256,4.128205128205128
24.40625000272761,0.040973111391067504,5,0.1,1,0.9542857142857143,4.771428571428571
18.97593608115647,0.05269832253456116,5,0.1,1,0.6933333333333334,3.466666666666667
19.381899911433816,0.05159452915191651,5,0.1,1,0.7181818181818181,3.590909090909091
19.44112215442451,0.051437360048294065,5,0.1,1,0.7181818181818181,3.590909090909091
21.932001291771318,0.04559547424316406,5,0.1,1,0.8461538461538461,4.230769230769231
20.36689115724844,0.04909929513931274,6,0.1,1,0.8235294117647058,4.9411764705882355
25.076796607452188,0.03987750172615051,6,0.1,1,0.95,5.699999999999999
19.87934246422896,0.05030347466468811,6,0.1,1,0.7105263157894737,4.2631578947368425
21.601773895211025,0.04629249453544617,6,0.1,1,0.7952380952380952,4.771428571428571
23.596629718358013,0.04237893342971802,6,0.1,1,0.890625,5.34375
22.21827224029423,0.04500800013542175,6,0.1,1,0.8284313725490197,4.970588235294118
19.37113136573112,0.05162321090698242,6,0.1,1,0.7094017094017094,4.256410256410256
23.622038507946673,0.042333348989486694,6,0.1,1,0.9010416666666666,5.40625
20.44036087049158,0.04892281532287598,6,0.1,1,0.7522522522522522,4.513513513513513
22.008806032725364,0.04543635845184326,6,0.1,1,0.8382352941176471,5.029411764705882
22.048666827840517,0.0453542160987854,6,0.1,1,0.8431372549019608,5.0588235294117645
21.03164684938654,0.047547394037246705,6,0.1,1,0.7870370370370371,4.722222222222222
21.02439372216202,0.04756379723548889,6,0.1,1,0.7592592592592593,4.555555555555555
19.915668432902677,0.050211721658706666,6,0.1,1,0.7192982456140351,4.315789473684211
23.61703601835272,0.04234231591224671,6,0.1,1,0.875,5.25
16.798317374352965,0.05952977180480957,6,0.1,1,0.5814814814814815,3.488888888888889
25.177003596677068,0.03971878528594971,6,0.1,1,0.9722222222222222,5.833333333333333
21.612565440709666,0.04626937985420227,6,0.1,1,0.7857142857142857,4.714285714285714
21.590291270731793,0.04631711483001709,6,0.1,1,0.7952380952380952,4.771428571428571
22.90185557107595,0.043664584159851076,6,0.1,1,0.8484848484848485,5.090909090909091
19.901490963923663,0.050247491598129274,6,0.1,1,0.7105263157894737,4.2631578947368425
22.245994705105073,0.04495191216468811,6,0.1,1,0.8137254901960784,4.882352941176471
22.933302961940722,0.0436047089099884,6,0.1,1,0.8434343434343434,5.0606060606060606
